Time,Source,Destination,Protocol,Length,TotalLength,SourcePort,DestinationPort,DestinationMacAddress,SourceMacAddress,PacketClassification
77.30804,192.168.1.79,192.168.1.93,TCP,66,52,61318,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.308041,192.168.1.79,192.168.1.93,TCP,66,52,61319,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.308041,192.168.1.79,192.168.1.93,TCP,66,52,61320,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.308078,192.168.1.93,192.168.1.79,TCP,54,40,80,61316,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.308078,192.168.1.93,192.168.1.79,TCP,54,40,80,61317,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.308078,192.168.1.93,192.168.1.79,TCP,54,40,80,61318,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.308113,192.168.1.93,192.168.1.79,TCP,54,40,80,61319,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.308113,192.168.1.93,192.168.1.79,TCP,54,40,80,61320,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.308307,192.168.1.79,192.168.1.93,TCP,66,52,61321,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.308309,192.168.1.79,192.168.1.93,TCP,66,52,61322,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.308334,192.168.1.93,192.168.1.79,TCP,54,40,80,61321,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.308335,192.168.1.93,192.168.1.79,TCP,54,40,80,61322,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.308937,192.168.1.79,192.168.1.93,TCP,66,52,61323,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.30894,192.168.1.79,192.168.1.93,TCP,66,52,61324,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.30894,192.168.1.79,192.168.1.93,TCP,66,52,61325,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.308941,192.168.1.79,192.168.1.93,TCP,66,52,61326,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.308942,192.168.1.79,192.168.1.93,TCP,66,52,61327,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.308944,192.168.1.79,192.168.1.93,TCP,66,52,61328,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.308945,192.168.1.79,192.168.1.93,TCP,66,52,61329,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.308946,192.168.1.79,192.168.1.93,TCP,66,52,61330,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.308989,192.168.1.93,192.168.1.79,TCP,54,40,80,61323,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.308989,192.168.1.93,192.168.1.79,TCP,54,40,80,61324,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.308989,192.168.1.93,192.168.1.79,TCP,54,40,80,61325,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.30899,192.168.1.93,192.168.1.79,TCP,54,40,80,61326,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.30899,192.168.1.93,192.168.1.79,TCP,54,40,80,61327,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.30899,192.168.1.93,192.168.1.79,TCP,54,40,80,61328,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.30899,192.168.1.93,192.168.1.79,TCP,54,40,80,61329,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.308991,192.168.1.93,192.168.1.79,TCP,54,40,80,61330,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.30999,192.168.1.79,192.168.1.93,TCP,66,52,61331,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.309993,192.168.1.79,192.168.1.93,TCP,66,52,61332,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.309994,192.168.1.79,192.168.1.93,TCP,66,52,61333,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.309995,192.168.1.79,192.168.1.93,TCP,66,52,61334,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.309995,192.168.1.79,192.168.1.93,TCP,66,52,61335,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.309998,192.168.1.79,192.168.1.93,TCP,66,52,61336,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.309999,192.168.1.79,192.168.1.93,TCP,66,52,61337,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.310041,192.168.1.93,192.168.1.79,TCP,54,40,80,61331,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.310041,192.168.1.93,192.168.1.79,TCP,54,40,80,61332,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.310042,192.168.1.93,192.168.1.79,TCP,54,40,80,61333,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.310042,192.168.1.93,192.168.1.79,TCP,54,40,80,61334,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.310042,192.168.1.93,192.168.1.79,TCP,54,40,80,61335,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.310042,192.168.1.93,192.168.1.79,TCP,54,40,80,61336,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.310042,192.168.1.93,192.168.1.79,TCP,54,40,80,61337,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.311666,192.168.1.79,192.168.1.93,TCP,66,52,61338,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.311667,192.168.1.79,192.168.1.93,TCP,66,52,61339,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.311668,192.168.1.79,192.168.1.93,TCP,66,52,61340,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.311668,192.168.1.79,192.168.1.93,TCP,66,52,61341,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.311672,192.168.1.79,192.168.1.93,TCP,66,52,61342,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.311717,192.168.1.93,192.168.1.79,TCP,54,40,80,61338,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.311717,192.168.1.93,192.168.1.79,TCP,54,40,80,61339,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.311718,192.168.1.93,192.168.1.79,TCP,54,40,80,61340,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.311736,192.168.1.93,192.168.1.79,TCP,54,40,80,61341,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.311739,192.168.1.93,192.168.1.79,TCP,54,40,80,61342,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.311977,192.168.1.79,192.168.1.93,TCP,66,52,61343,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.31198,192.168.1.79,192.168.1.93,TCP,66,52,61344,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.311981,192.168.1.79,192.168.1.93,TCP,66,52,61345,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.311982,192.168.1.79,192.168.1.93,TCP,66,52,61346,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.311982,192.168.1.79,192.168.1.93,TCP,66,52,61347,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.312017,192.168.1.93,192.168.1.79,TCP,54,40,80,61343,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.312017,192.168.1.93,192.168.1.79,TCP,54,40,80,61344,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.312018,192.168.1.93,192.168.1.79,TCP,54,40,80,61345,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.312018,192.168.1.93,192.168.1.79,TCP,54,40,80,61346,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.312018,192.168.1.93,192.168.1.79,TCP,54,40,80,61347,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.312355,192.168.1.79,192.168.1.93,TCP,66,52,61348,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.312358,192.168.1.79,192.168.1.93,TCP,66,52,61349,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.312359,192.168.1.79,192.168.1.93,TCP,66,52,61350,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.312359,192.168.1.79,192.168.1.93,TCP,66,52,61351,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.31236,192.168.1.79,192.168.1.93,TCP,66,52,61352,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.312362,192.168.1.79,192.168.1.93,TCP,66,52,61353,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.312363,192.168.1.79,192.168.1.93,TCP,66,52,61354,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.312363,192.168.1.79,192.168.1.93,TCP,66,52,61355,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.312364,192.168.1.79,192.168.1.93,TCP,66,52,61356,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.312365,192.168.1.79,192.168.1.93,TCP,66,52,61357,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.312365,192.168.1.79,192.168.1.93,TCP,66,52,61358,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.312366,192.168.1.79,192.168.1.93,TCP,66,52,61359,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.312367,192.168.1.79,192.168.1.93,TCP,66,52,61360,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.312418,192.168.1.93,192.168.1.79,TCP,54,40,80,61348,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.312419,192.168.1.93,192.168.1.79,TCP,54,40,80,61349,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.312419,192.168.1.93,192.168.1.79,TCP,54,40,80,61350,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.312419,192.168.1.93,192.168.1.79,TCP,54,40,80,61351,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.312419,192.168.1.93,192.168.1.79,TCP,54,40,80,61352,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.31242,192.168.1.93,192.168.1.79,TCP,54,40,80,61353,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.31242,192.168.1.93,192.168.1.79,TCP,54,40,80,61354,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.31242,192.168.1.93,192.168.1.79,TCP,54,40,80,61355,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.312421,192.168.1.93,192.168.1.79,TCP,54,40,80,61356,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.312421,192.168.1.93,192.168.1.79,TCP,54,40,80,61357,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.312421,192.168.1.93,192.168.1.79,TCP,54,40,80,61358,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.312421,192.168.1.93,192.168.1.79,TCP,54,40,80,61359,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.312421,192.168.1.93,192.168.1.79,TCP,54,40,80,61360,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.313354,192.168.1.79,192.168.1.93,TCP,66,52,61361,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.313357,192.168.1.79,192.168.1.93,TCP,66,52,61362,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.313358,192.168.1.79,192.168.1.93,TCP,66,52,61363,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.313359,192.168.1.79,192.168.1.93,TCP,66,52,61364,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.313359,192.168.1.79,192.168.1.93,TCP,66,52,61365,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.313413,192.168.1.93,192.168.1.79,TCP,54,40,80,61361,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.313414,192.168.1.93,192.168.1.79,TCP,54,40,80,61362,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.313414,192.168.1.93,192.168.1.79,TCP,54,40,80,61363,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.313414,192.168.1.93,192.168.1.79,TCP,54,40,80,61364,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.313414,192.168.1.93,192.168.1.79,TCP,54,40,80,61365,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.313783,192.168.1.79,192.168.1.93,TCP,66,52,61366,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.313786,192.168.1.79,192.168.1.93,TCP,66,52,61367,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.313824,192.168.1.93,192.168.1.79,TCP,54,40,80,61366,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.313825,192.168.1.93,192.168.1.79,TCP,54,40,80,61367,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.315291,192.168.1.79,192.168.1.93,TCP,66,52,61368,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.315295,192.168.1.79,192.168.1.93,TCP,66,52,61369,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.315296,192.168.1.79,192.168.1.93,TCP,66,52,61370,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.315297,192.168.1.79,192.168.1.93,TCP,66,52,61371,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.315298,192.168.1.79,192.168.1.93,TCP,66,52,61372,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.3153,192.168.1.79,192.168.1.93,TCP,66,52,61373,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.315373,192.168.1.93,192.168.1.79,TCP,54,40,80,61368,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.315374,192.168.1.93,192.168.1.79,TCP,54,40,80,61369,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.315374,192.168.1.93,192.168.1.79,TCP,54,40,80,61370,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.315375,192.168.1.93,192.168.1.79,TCP,54,40,80,61371,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.315375,192.168.1.93,192.168.1.79,TCP,54,40,80,61372,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.315375,192.168.1.93,192.168.1.79,TCP,54,40,80,61373,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.316589,192.168.1.79,192.168.1.93,TCP,66,52,61374,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.316592,192.168.1.79,192.168.1.93,TCP,66,52,61375,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.316593,192.168.1.79,192.168.1.93,TCP,66,52,61376,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.316594,192.168.1.79,192.168.1.93,TCP,66,52,61377,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.316595,192.168.1.79,192.168.1.93,TCP,66,52,61378,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.316597,192.168.1.79,192.168.1.93,TCP,66,52,61379,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.316598,192.168.1.79,192.168.1.93,TCP,66,52,61380,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.316641,192.168.1.93,192.168.1.79,TCP,54,40,80,61374,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.316642,192.168.1.93,192.168.1.79,TCP,54,40,80,61375,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.316642,192.168.1.93,192.168.1.79,TCP,54,40,80,61376,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.316679,192.168.1.93,192.168.1.79,TCP,54,40,80,61377,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.316679,192.168.1.93,192.168.1.79,TCP,54,40,80,61378,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.31668,192.168.1.93,192.168.1.79,TCP,54,40,80,61379,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.31668,192.168.1.93,192.168.1.79,TCP,54,40,80,61380,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.317887,192.168.1.79,192.168.1.93,TCP,66,52,61381,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.31789,192.168.1.79,192.168.1.93,TCP,66,52,61382,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.317891,192.168.1.79,192.168.1.93,TCP,66,52,61383,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.317892,192.168.1.79,192.168.1.93,TCP,66,52,61384,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.317893,192.168.1.79,192.168.1.93,TCP,66,52,61385,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.317896,192.168.1.79,192.168.1.93,TCP,66,52,61386,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.317897,192.168.1.79,192.168.1.93,TCP,66,52,61387,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.317898,192.168.1.79,192.168.1.93,TCP,66,52,61388,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.317937,192.168.1.93,192.168.1.79,TCP,54,40,80,61381,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.317937,192.168.1.93,192.168.1.79,TCP,54,40,80,61382,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.317937,192.168.1.93,192.168.1.79,TCP,54,40,80,61383,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.317975,192.168.1.93,192.168.1.79,TCP,54,40,80,61384,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.317975,192.168.1.93,192.168.1.79,TCP,54,40,80,61385,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.317976,192.168.1.93,192.168.1.79,TCP,54,40,80,61386,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.317976,192.168.1.93,192.168.1.79,TCP,54,40,80,61387,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.317976,192.168.1.93,192.168.1.79,TCP,54,40,80,61388,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.318159,192.168.1.79,192.168.1.93,TCP,66,52,61389,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.318161,192.168.1.79,192.168.1.93,TCP,66,52,61390,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.318162,192.168.1.79,192.168.1.93,TCP,66,52,61391,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.318163,192.168.1.79,192.168.1.93,TCP,66,52,61392,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.318164,192.168.1.79,192.168.1.93,TCP,66,52,61393,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.318165,192.168.1.79,192.168.1.93,TCP,66,52,61394,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.318195,192.168.1.93,192.168.1.79,TCP,54,40,80,61389,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.318195,192.168.1.93,192.168.1.79,TCP,54,40,80,61390,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.318195,192.168.1.93,192.168.1.79,TCP,54,40,80,61391,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.318196,192.168.1.93,192.168.1.79,TCP,54,40,80,61392,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.31821,192.168.1.93,192.168.1.79,TCP,54,40,80,61393,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.31821,192.168.1.93,192.168.1.79,TCP,54,40,80,61394,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.319683,192.168.1.79,192.168.1.93,TCP,66,52,61395,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.319687,192.168.1.79,192.168.1.93,TCP,66,52,61396,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.319688,192.168.1.79,192.168.1.93,TCP,66,52,61397,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.319689,192.168.1.79,192.168.1.93,TCP,66,52,61398,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.31969,192.168.1.79,192.168.1.93,TCP,66,52,61399,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.319692,192.168.1.79,192.168.1.93,TCP,66,52,61400,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.319693,192.168.1.79,192.168.1.93,TCP,66,52,61401,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.319694,192.168.1.79,192.168.1.93,TCP,66,52,61402,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.319694,192.168.1.79,192.168.1.93,TCP,66,52,61403,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.319695,192.168.1.79,192.168.1.93,TCP,66,52,61404,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.319696,192.168.1.79,192.168.1.93,TCP,66,52,61405,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.319697,192.168.1.79,192.168.1.93,TCP,66,52,61406,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.319698,192.168.1.79,192.168.1.93,TCP,66,52,61407,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.319698,192.168.1.79,192.168.1.93,TCP,66,52,61408,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.319699,192.168.1.79,192.168.1.93,TCP,66,52,61409,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.3197,192.168.1.79,192.168.1.93,TCP,66,52,61410,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.319701,192.168.1.79,192.168.1.93,TCP,66,52,61411,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.319752,192.168.1.93,192.168.1.79,TCP,54,40,80,61395,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.319753,192.168.1.93,192.168.1.79,TCP,54,40,80,61396,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.319753,192.168.1.93,192.168.1.79,TCP,54,40,80,61397,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.319753,192.168.1.93,192.168.1.79,TCP,54,40,80,61398,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.319753,192.168.1.93,192.168.1.79,TCP,54,40,80,61399,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.319754,192.168.1.93,192.168.1.79,TCP,54,40,80,61400,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.319754,192.168.1.93,192.168.1.79,TCP,54,40,80,61401,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.319754,192.168.1.93,192.168.1.79,TCP,54,40,80,61402,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.319754,192.168.1.93,192.168.1.79,TCP,54,40,80,61403,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.319755,192.168.1.93,192.168.1.79,TCP,54,40,80,61404,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.319755,192.168.1.93,192.168.1.79,TCP,54,40,80,61405,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.319755,192.168.1.93,192.168.1.79,TCP,54,40,80,61406,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
